scenario,crim_pos,crim_strat,crim_bounded_rat,crim_bound_rat_time,crim_loose_goal,police_undercover,crim_max_diverge,pol_strat,pol_guarding,Police_entrance,units,P_multiple_at_station
7165,one_line,furthest,TRUE,3,FALSE,FALSE,10,furthest,metro_platform,main,5,5
7166,one_line,furthest,TRUE,3,FALSE,FALSE,10,furthest,metro_platform,main,10,5
7167,one_line,furthest,TRUE,3,FALSE,FALSE,10,furthest,metro_platform,side,3,5
7168,one_line,furthest,TRUE,3,FALSE,FALSE,10,furthest,metro_platform,side,5,5
7169,one_line,furthest,TRUE,3,FALSE,FALSE,10,furthest,metro_platform,side,10,5
7170,one_line,furthest,TRUE,3,FALSE,FALSE,10,furthest,station_exit,main,3,5
7171,one_line,furthest,TRUE,3,FALSE,FALSE,10,furthest,station_exit,main,5,5
7172,one_line,furthest,TRUE,3,FALSE,FALSE,10,furthest,station_exit,main,10,5
7173,one_line,furthest,TRUE,3,FALSE,FALSE,10,furthest,station_exit,side,3,5
7174,one_line,furthest,TRUE,3,FALSE,FALSE,10,furthest,station_exit,side,5,5
7175,one_line,furthest,TRUE,3,FALSE,FALSE,10,furthest,station_exit,side,10,5
7176,one_line,furthest,TRUE,3,FALSE,FALSE,10,largest,metro_platform,main,3,5
7177,one_line,furthest,TRUE,3,FALSE,FALSE,10,largest,metro_platform,main,5,5
7178,one_line,furthest,TRUE,3,FALSE,FALSE,10,largest,metro_platform,main,10,5
7179,one_line,furthest,TRUE,3,FALSE,FALSE,10,largest,metro_platform,side,3,5
7180,one_line,furthest,TRUE,3,FALSE,FALSE,10,largest,metro_platform,side,5,5
7181,one_line,furthest,TRUE,3,FALSE,FALSE,10,largest,metro_platform,side,10,5
7182,one_line,furthest,TRUE,3,FALSE,FALSE,10,largest,station_exit,main,3,5
7183,one_line,furthest,TRUE,3,FALSE,FALSE,10,largest,station_exit,main,5,5
7184,one_line,furthest,TRUE,3,FALSE,FALSE,10,largest,station_exit,main,10,5
7185,one_line,furthest,TRUE,3,FALSE,FALSE,10,largest,station_exit,side,3,5
7186,one_line,furthest,TRUE,3,FALSE,FALSE,10,largest,station_exit,side,5,5
7187,one_line,furthest,TRUE,3,FALSE,FALSE,10,largest,station_exit,side,10,5
7188,one_line,furthest,TRUE,3,FALSE,FALSE,10,surround,metro_platform,main,3,5
7189,one_line,furthest,TRUE,3,FALSE,FALSE,10,surround,metro_platform,main,5,5
7190,one_line,furthest,TRUE,3,FALSE,FALSE,10,surround,metro_platform,main,10,5
7191,one_line,furthest,TRUE,3,FALSE,FALSE,10,surround,metro_platform,side,3,5
7192,one_line,furthest,TRUE,3,FALSE,FALSE,10,surround,metro_platform,side,5,5
7193,one_line,furthest,TRUE,3,FALSE,FALSE,10,surround,metro_platform,side,10,5
7194,one_line,furthest,TRUE,3,FALSE,FALSE,10,surround,station_exit,main,3,5
7195,one_line,furthest,TRUE,3,FALSE,FALSE,10,surround,station_exit,main,5,5
7196,one_line,furthest,TRUE,3,FALSE,FALSE,10,surround,station_exit,main,10,5
7197,one_line,furthest,TRUE,3,FALSE,FALSE,10,surround,station_exit,side,3,5
7198,one_line,furthest,TRUE,3,FALSE,FALSE,10,surround,station_exit,side,5,5
7199,one_line,furthest,TRUE,3,FALSE,FALSE,10,surround,station_exit,side,10,5
7200,one_line,furthest,TRUE,5,TRUE,TRUE,10,furthest,metro_platform,main,3,5
7201,one_line,furthest,TRUE,5,TRUE,TRUE,10,furthest,metro_platform,main,5,5
7202,one_line,furthest,TRUE,5,TRUE,TRUE,10,furthest,metro_platform,main,10,5
7203,one_line,furthest,TRUE,5,TRUE,TRUE,10,furthest,metro_platform,side,3,5
7204,one_line,furthest,TRUE,5,TRUE,TRUE,10,furthest,metro_platform,side,5,5
7205,one_line,furthest,TRUE,5,TRUE,TRUE,10,furthest,metro_platform,side,10,5
7206,one_line,furthest,TRUE,5,TRUE,TRUE,10,furthest,station_exit,main,3,5
7207,one_line,furthest,TRUE,5,TRUE,TRUE,10,furthest,station_exit,main,5,5
7208,one_line,furthest,TRUE,5,TRUE,TRUE,10,furthest,station_exit,main,10,5
7209,one_line,furthest,TRUE,5,TRUE,TRUE,10,furthest,station_exit,side,3,5
7210,one_line,furthest,TRUE,5,TRUE,TRUE,10,furthest,station_exit,side,5,5
7211,one_line,furthest,TRUE,5,TRUE,TRUE,10,furthest,station_exit,side,10,5
7212,one_line,furthest,TRUE,5,TRUE,TRUE,10,largest,metro_platform,main,3,5
7213,one_line,furthest,TRUE,5,TRUE,TRUE,10,largest,metro_platform,main,5,5
7214,one_line,furthest,TRUE,5,TRUE,TRUE,10,largest,metro_platform,main,10,5
7215,one_line,furthest,TRUE,5,TRUE,TRUE,10,largest,metro_platform,side,3,5
7216,one_line,furthest,TRUE,5,TRUE,TRUE,10,largest,metro_platform,side,5,5
7217,one_line,furthest,TRUE,5,TRUE,TRUE,10,largest,metro_platform,side,10,5
7218,one_line,furthest,TRUE,5,TRUE,TRUE,10,largest,station_exit,main,3,5
7219,one_line,furthest,TRUE,5,TRUE,TRUE,10,largest,station_exit,main,5,5
7220,one_line,furthest,TRUE,5,TRUE,TRUE,10,largest,station_exit,main,10,5
7221,one_line,furthest,TRUE,5,TRUE,TRUE,10,largest,station_exit,side,3,5
7222,one_line,furthest,TRUE,5,TRUE,TRUE,10,largest,station_exit,side,5,5
7223,one_line,furthest,TRUE,5,TRUE,TRUE,10,largest,station_exit,side,10,5
7224,one_line,furthest,TRUE,5,TRUE,TRUE,10,surround,metro_platform,main,3,5
7225,one_line,furthest,TRUE,5,TRUE,TRUE,10,surround,metro_platform,main,5,5
7226,one_line,furthest,TRUE,5,TRUE,TRUE,10,surround,metro_platform,main,10,5
7227,one_line,furthest,TRUE,5,TRUE,TRUE,10,surround,metro_platform,side,3,5
7228,one_line,furthest,TRUE,5,TRUE,TRUE,10,surround,metro_platform,side,5,5
7229,one_line,furthest,TRUE,5,TRUE,TRUE,10,surround,metro_platform,side,10,5
7230,one_line,furthest,TRUE,5,TRUE,TRUE,10,surround,station_exit,main,3,5
7231,one_line,furthest,TRUE,5,TRUE,TRUE,10,surround,station_exit,main,5,5
7232,one_line,furthest,TRUE,5,TRUE,TRUE,10,surround,station_exit,main,10,5
7233,one_line,furthest,TRUE,5,TRUE,TRUE,10,surround,station_exit,side,3,5
7234,one_line,furthest,TRUE,5,TRUE,TRUE,10,surround,station_exit,side,5,5
7235,one_line,furthest,TRUE,5,TRUE,TRUE,10,surround,station_exit,side,10,5
7236,one_line,furthest,TRUE,5,TRUE,FALSE,10,furthest,metro_platform,main,3,5
7237,one_line,furthest,TRUE,5,TRUE,FALSE,10,furthest,metro_platform,main,5,5
7238,one_line,furthest,TRUE,5,TRUE,FALSE,10,furthest,metro_platform,main,10,5
7239,one_line,furthest,TRUE,5,TRUE,FALSE,10,furthest,metro_platform,side,3,5
7240,one_line,furthest,TRUE,5,TRUE,FALSE,10,furthest,metro_platform,side,5,5
7241,one_line,furthest,TRUE,5,TRUE,FALSE,10,furthest,metro_platform,side,10,5
7242,one_line,furthest,TRUE,5,TRUE,FALSE,10,furthest,station_exit,main,3,5
7243,one_line,furthest,TRUE,5,TRUE,FALSE,10,furthest,station_exit,main,5,5
7244,one_line,furthest,TRUE,5,TRUE,FALSE,10,furthest,station_exit,main,10,5
7245,one_line,furthest,TRUE,5,TRUE,FALSE,10,furthest,station_exit,side,3,5
7246,one_line,furthest,TRUE,5,TRUE,FALSE,10,furthest,station_exit,side,5,5
7247,one_line,furthest,TRUE,5,TRUE,FALSE,10,furthest,station_exit,side,10,5
7248,one_line,furthest,TRUE,5,TRUE,FALSE,10,largest,metro_platform,main,3,5
7249,one_line,furthest,TRUE,5,TRUE,FALSE,10,largest,metro_platform,main,5,5
7250,one_line,furthest,TRUE,5,TRUE,FALSE,10,largest,metro_platform,main,10,5
7251,one_line,furthest,TRUE,5,TRUE,FALSE,10,largest,metro_platform,side,3,5
7252,one_line,furthest,TRUE,5,TRUE,FALSE,10,largest,metro_platform,side,5,5
7253,one_line,furthest,TRUE,5,TRUE,FALSE,10,largest,metro_platform,side,10,5
7254,one_line,furthest,TRUE,5,TRUE,FALSE,10,largest,station_exit,main,3,5
7255,one_line,furthest,TRUE,5,TRUE,FALSE,10,largest,station_exit,main,5,5
7256,one_line,furthest,TRUE,5,TRUE,FALSE,10,largest,station_exit,main,10,5
7257,one_line,furthest,TRUE,5,TRUE,FALSE,10,largest,station_exit,side,3,5
7258,one_line,furthest,TRUE,5,TRUE,FALSE,10,largest,station_exit,side,5,5
7259,one_line,furthest,TRUE,5,TRUE,FALSE,10,largest,station_exit,side,10,5
7260,one_line,furthest,TRUE,5,TRUE,FALSE,10,surround,metro_platform,main,3,5
7261,one_line,furthest,TRUE,5,TRUE,FALSE,10,surround,metro_platform,main,5,5
7262,one_line,furthest,TRUE,5,TRUE,FALSE,10,surround,metro_platform,main,10,5
7263,one_line,furthest,TRUE,5,TRUE,FALSE,10,surround,metro_platform,side,3,5
7264,one_line,furthest,TRUE,5,TRUE,FALSE,10,surround,metro_platform,side,5,5
7265,one_line,furthest,TRUE,5,TRUE,FALSE,10,surround,metro_platform,side,10,5
7266,one_line,furthest,TRUE,5,TRUE,FALSE,10,surround,station_exit,main,3,5
7267,one_line,furthest,TRUE,5,TRUE,FALSE,10,surround,station_exit,main,5,5
7268,one_line,furthest,TRUE,5,TRUE,FALSE,10,surround,station_exit,main,10,5
7269,one_line,furthest,TRUE,5,TRUE,FALSE,10,surround,station_exit,side,3,5
7270,one_line,furthest,TRUE,5,TRUE,FALSE,10,surround,station_exit,side,5,5
7271,one_line,furthest,TRUE,5,TRUE,FALSE,10,surround,station_exit,side,10,5
7272,one_line,furthest,TRUE,5,FALSE,TRUE,10,furthest,metro_platform,main,3,5
7273,one_line,furthest,TRUE,5,FALSE,TRUE,10,furthest,metro_platform,main,5,5
7274,one_line,furthest,TRUE,5,FALSE,TRUE,10,furthest,metro_platform,main,10,5
7275,one_line,furthest,TRUE,5,FALSE,TRUE,10,furthest,metro_platform,side,3,5
7276,one_line,furthest,TRUE,5,FALSE,TRUE,10,furthest,metro_platform,side,5,5
7277,one_line,furthest,TRUE,5,FALSE,TRUE,10,furthest,metro_platform,side,10,5
7278,one_line,furthest,TRUE,5,FALSE,TRUE,10,furthest,station_exit,main,3,5
7279,one_line,furthest,TRUE,5,FALSE,TRUE,10,furthest,station_exit,main,5,5
7280,one_line,furthest,TRUE,5,FALSE,TRUE,10,furthest,station_exit,main,10,5
7281,one_line,furthest,TRUE,5,FALSE,TRUE,10,furthest,station_exit,side,3,5
7282,one_line,furthest,TRUE,5,FALSE,TRUE,10,furthest,station_exit,side,5,5
7283,one_line,furthest,TRUE,5,FALSE,TRUE,10,furthest,station_exit,side,10,5
7284,one_line,furthest,TRUE,5,FALSE,TRUE,10,largest,metro_platform,main,3,5
7285,one_line,furthest,TRUE,5,FALSE,TRUE,10,largest,metro_platform,main,5,5
7286,one_line,furthest,TRUE,5,FALSE,TRUE,10,largest,metro_platform,main,10,5
7287,one_line,furthest,TRUE,5,FALSE,TRUE,10,largest,metro_platform,side,3,5
7288,one_line,furthest,TRUE,5,FALSE,TRUE,10,largest,metro_platform,side,5,5
7289,one_line,furthest,TRUE,5,FALSE,TRUE,10,largest,metro_platform,side,10,5
7290,one_line,furthest,TRUE,5,FALSE,TRUE,10,largest,station_exit,main,3,5
7291,one_line,furthest,TRUE,5,FALSE,TRUE,10,largest,station_exit,main,5,5
7292,one_line,furthest,TRUE,5,FALSE,TRUE,10,largest,station_exit,main,10,5
7293,one_line,furthest,TRUE,5,FALSE,TRUE,10,largest,station_exit,side,3,5
7294,one_line,furthest,TRUE,5,FALSE,TRUE,10,largest,station_exit,side,5,5
7295,one_line,furthest,TRUE,5,FALSE,TRUE,10,largest,station_exit,side,10,5
7296,one_line,furthest,TRUE,5,FALSE,TRUE,10,surround,metro_platform,main,3,5
7297,one_line,furthest,TRUE,5,FALSE,TRUE,10,surround,metro_platform,main,5,5
7298,one_line,furthest,TRUE,5,FALSE,TRUE,10,surround,metro_platform,main,10,5
7299,one_line,furthest,TRUE,5,FALSE,TRUE,10,surround,metro_platform,side,3,5
7300,one_line,furthest,TRUE,5,FALSE,TRUE,10,surround,metro_platform,side,5,5
7301,one_line,furthest,TRUE,5,FALSE,TRUE,10,surround,metro_platform,side,10,5
7302,one_line,furthest,TRUE,5,FALSE,TRUE,10,surround,station_exit,main,3,5
7303,one_line,furthest,TRUE,5,FALSE,TRUE,10,surround,station_exit,main,5,5
7304,one_line,furthest,TRUE,5,FALSE,TRUE,10,surround,station_exit,main,10,5
7305,one_line,furthest,TRUE,5,FALSE,TRUE,10,surround,station_exit,side,3,5
7306,one_line,furthest,TRUE,5,FALSE,TRUE,10,surround,station_exit,side,5,5
7307,one_line,furthest,TRUE,5,FALSE,TRUE,10,surround,station_exit,side,10,5
7308,one_line,furthest,TRUE,5,FALSE,FALSE,10,furthest,metro_platform,main,3,5
7309,one_line,furthest,TRUE,5,FALSE,FALSE,10,furthest,metro_platform,main,5,5
7310,one_line,furthest,TRUE,5,FALSE,FALSE,10,furthest,metro_platform,main,10,5
7311,one_line,furthest,TRUE,5,FALSE,FALSE,10,furthest,metro_platform,side,3,5
7312,one_line,furthest,TRUE,5,FALSE,FALSE,10,furthest,metro_platform,side,5,5
7313,one_line,furthest,TRUE,5,FALSE,FALSE,10,furthest,metro_platform,side,10,5
7314,one_line,furthest,TRUE,5,FALSE,FALSE,10,furthest,station_exit,main,3,5
7315,one_line,furthest,TRUE,5,FALSE,FALSE,10,furthest,station_exit,main,5,5
7316,one_line,furthest,TRUE,5,FALSE,FALSE,10,furthest,station_exit,main,10,5
7317,one_line,furthest,TRUE,5,FALSE,FALSE,10,furthest,station_exit,side,3,5
7318,one_line,furthest,TRUE,5,FALSE,FALSE,10,furthest,station_exit,side,5,5
7319,one_line,furthest,TRUE,5,FALSE,FALSE,10,furthest,station_exit,side,10,5
7320,one_line,furthest,TRUE,5,FALSE,FALSE,10,largest,metro_platform,main,3,5
7321,one_line,furthest,TRUE,5,FALSE,FALSE,10,largest,metro_platform,main,5,5
7322,one_line,furthest,TRUE,5,FALSE,FALSE,10,largest,metro_platform,main,10,5
7323,one_line,furthest,TRUE,5,FALSE,FALSE,10,largest,metro_platform,side,3,5
7324,one_line,furthest,TRUE,5,FALSE,FALSE,10,largest,metro_platform,side,5,5
7325,one_line,furthest,TRUE,5,FALSE,FALSE,10,largest,metro_platform,side,10,5
7326,one_line,furthest,TRUE,5,FALSE,FALSE,10,largest,station_exit,main,3,5
7327,one_line,furthest,TRUE,5,FALSE,FALSE,10,largest,station_exit,main,5,5
7328,one_line,furthest,TRUE,5,FALSE,FALSE,10,largest,station_exit,main,10,5
7329,one_line,furthest,TRUE,5,FALSE,FALSE,10,largest,station_exit,side,3,5
7330,one_line,furthest,TRUE,5,FALSE,FALSE,10,largest,station_exit,side,5,5
7331,one_line,furthest,TRUE,5,FALSE,FALSE,10,largest,station_exit,side,10,5
7332,one_line,furthest,TRUE,5,FALSE,FALSE,10,surround,metro_platform,main,3,5
7333,one_line,furthest,TRUE,5,FALSE,FALSE,10,surround,metro_platform,main,5,5
7334,one_line,furthest,TRUE,5,FALSE,FALSE,10,surround,metro_platform,main,10,5
7335,one_line,furthest,TRUE,5,FALSE,FALSE,10,surround,metro_platform,side,3,5
7336,one_line,furthest,TRUE,5,FALSE,FALSE,10,surround,metro_platform,side,5,5
7337,one_line,furthest,TRUE,5,FALSE,FALSE,10,surround,metro_platform,side,10,5
7338,one_line,furthest,TRUE,5,FALSE,FALSE,10,surround,station_exit,main,3,5
7339,one_line,furthest,TRUE,5,FALSE,FALSE,10,surround,station_exit,main,5,5
7340,one_line,furthest,TRUE,5,FALSE,FALSE,10,surround,station_exit,main,10,5
7341,one_line,furthest,TRUE,5,FALSE,FALSE,10,surround,station_exit,side,3,5
7342,one_line,furthest,TRUE,5,FALSE,FALSE,10,surround,station_exit,side,5,5
7343,one_line,furthest,TRUE,5,FALSE,FALSE,10,surround,station_exit,side,10,5
7344,one_line,furthest,FALSE,1,TRUE,TRUE,10,furthest,metro_platform,main,3,5
7345,one_line,furthest,FALSE,1,TRUE,TRUE,10,furthest,metro_platform,main,5,5
7346,one_line,furthest,FALSE,1,TRUE,TRUE,10,furthest,metro_platform,main,10,5
7347,one_line,furthest,FALSE,1,TRUE,TRUE,10,furthest,metro_platform,side,3,5
7348,one_line,furthest,FALSE,1,TRUE,TRUE,10,furthest,metro_platform,side,5,5
7349,one_line,furthest,FALSE,1,TRUE,TRUE,10,furthest,metro_platform,side,10,5
7350,one_line,furthest,FALSE,1,TRUE,TRUE,10,furthest,station_exit,main,3,5
7351,one_line,furthest,FALSE,1,TRUE,TRUE,10,furthest,station_exit,main,5,5
7352,one_line,furthest,FALSE,1,TRUE,TRUE,10,furthest,station_exit,main,10,5
7353,one_line,furthest,FALSE,1,TRUE,TRUE,10,furthest,station_exit,side,3,5
7354,one_line,furthest,FALSE,1,TRUE,TRUE,10,furthest,station_exit,side,5,5
7355,one_line,furthest,FALSE,1,TRUE,TRUE,10,furthest,station_exit,side,10,5
7356,one_line,furthest,FALSE,1,TRUE,TRUE,10,largest,metro_platform,main,3,5
7357,one_line,furthest,FALSE,1,TRUE,TRUE,10,largest,metro_platform,main,5,5
7358,one_line,furthest,FALSE,1,TRUE,TRUE,10,largest,metro_platform,main,10,5
7359,one_line,furthest,FALSE,1,TRUE,TRUE,10,largest,metro_platform,side,3,5
7360,one_line,furthest,FALSE,1,TRUE,TRUE,10,largest,metro_platform,side,5,5
7361,one_line,furthest,FALSE,1,TRUE,TRUE,10,largest,metro_platform,side,10,5
7362,one_line,furthest,FALSE,1,TRUE,TRUE,10,largest,station_exit,main,3,5
7363,one_line,furthest,FALSE,1,TRUE,TRUE,10,largest,station_exit,main,5,5
7364,one_line,furthest,FALSE,1,TRUE,TRUE,10,largest,station_exit,main,10,5
7365,one_line,furthest,FALSE,1,TRUE,TRUE,10,largest,station_exit,side,3,5
7366,one_line,furthest,FALSE,1,TRUE,TRUE,10,largest,station_exit,side,5,5
7367,one_line,furthest,FALSE,1,TRUE,TRUE,10,largest,station_exit,side,10,5
7368,one_line,furthest,FALSE,1,TRUE,TRUE,10,surround,metro_platform,main,3,5
7369,one_line,furthest,FALSE,1,TRUE,TRUE,10,surround,metro_platform,main,5,5
7370,one_line,furthest,FALSE,1,TRUE,TRUE,10,surround,metro_platform,main,10,5
7371,one_line,furthest,FALSE,1,TRUE,TRUE,10,surround,metro_platform,side,3,5
7372,one_line,furthest,FALSE,1,TRUE,TRUE,10,surround,metro_platform,side,5,5
7373,one_line,furthest,FALSE,1,TRUE,TRUE,10,surround,metro_platform,side,10,5
7374,one_line,furthest,FALSE,1,TRUE,TRUE,10,surround,station_exit,main,3,5
7375,one_line,furthest,FALSE,1,TRUE,TRUE,10,surround,station_exit,main,5,5
7376,one_line,furthest,FALSE,1,TRUE,TRUE,10,surround,station_exit,main,10,5
7377,one_line,furthest,FALSE,1,TRUE,TRUE,10,surround,station_exit,side,3,5
7378,one_line,furthest,FALSE,1,TRUE,TRUE,10,surround,station_exit,side,5,5
7379,one_line,furthest,FALSE,1,TRUE,TRUE,10,surround,station_exit,side,10,5
7380,one_line,furthest,FALSE,1,TRUE,FALSE,10,furthest,metro_platform,main,3,5
7381,one_line,furthest,FALSE,1,TRUE,FALSE,10,furthest,metro_platform,main,5,5
7382,one_line,furthest,FALSE,1,TRUE,FALSE,10,furthest,metro_platform,main,10,5
7383,one_line,furthest,FALSE,1,TRUE,FALSE,10,furthest,metro_platform,side,3,5
7384,one_line,furthest,FALSE,1,TRUE,FALSE,10,furthest,metro_platform,side,5,5
7385,one_line,furthest,FALSE,1,TRUE,FALSE,10,furthest,metro_platform,side,10,5
7386,one_line,furthest,FALSE,1,TRUE,FALSE,10,furthest,station_exit,main,3,5
7387,one_line,furthest,FALSE,1,TRUE,FALSE,10,furthest,station_exit,main,5,5
7388,one_line,furthest,FALSE,1,TRUE,FALSE,10,furthest,station_exit,main,10,5
7389,one_line,furthest,FALSE,1,TRUE,FALSE,10,furthest,station_exit,side,3,5
7390,one_line,furthest,FALSE,1,TRUE,FALSE,10,furthest,station_exit,side,5,5
7391,one_line,furthest,FALSE,1,TRUE,FALSE,10,furthest,station_exit,side,10,5
7392,one_line,furthest,FALSE,1,TRUE,FALSE,10,largest,metro_platform,main,3,5
7393,one_line,furthest,FALSE,1,TRUE,FALSE,10,largest,metro_platform,main,5,5
7394,one_line,furthest,FALSE,1,TRUE,FALSE,10,largest,metro_platform,main,10,5
7395,one_line,furthest,FALSE,1,TRUE,FALSE,10,largest,metro_platform,side,3,5
7396,one_line,furthest,FALSE,1,TRUE,FALSE,10,largest,metro_platform,side,5,5
7397,one_line,furthest,FALSE,1,TRUE,FALSE,10,largest,metro_platform,side,10,5
7398,one_line,furthest,FALSE,1,TRUE,FALSE,10,largest,station_exit,main,3,5
7399,one_line,furthest,FALSE,1,TRUE,FALSE,10,largest,station_exit,main,5,5
7400,one_line,furthest,FALSE,1,TRUE,FALSE,10,largest,station_exit,main,10,5
7401,one_line,furthest,FALSE,1,TRUE,FALSE,10,largest,station_exit,side,3,5
7402,one_line,furthest,FALSE,1,TRUE,FALSE,10,largest,station_exit,side,5,5
7403,one_line,furthest,FALSE,1,TRUE,FALSE,10,largest,station_exit,side,10,5
7404,one_line,furthest,FALSE,1,TRUE,FALSE,10,surround,metro_platform,main,3,5
7405,one_line,furthest,FALSE,1,TRUE,FALSE,10,surround,metro_platform,main,5,5
7406,one_line,furthest,FALSE,1,TRUE,FALSE,10,surround,metro_platform,main,10,5
7407,one_line,furthest,FALSE,1,TRUE,FALSE,10,surround,metro_platform,side,3,5
7408,one_line,furthest,FALSE,1,TRUE,FALSE,10,surround,metro_platform,side,5,5
7409,one_line,furthest,FALSE,1,TRUE,FALSE,10,surround,metro_platform,side,10,5
7410,one_line,furthest,FALSE,1,TRUE,FALSE,10,surround,station_exit,main,3,5
7411,one_line,furthest,FALSE,1,TRUE,FALSE,10,surround,station_exit,main,5,5
7412,one_line,furthest,FALSE,1,TRUE,FALSE,10,surround,station_exit,main,10,5
7413,one_line,furthest,FALSE,1,TRUE,FALSE,10,surround,station_exit,side,3,5
7414,one_line,furthest,FALSE,1,TRUE,FALSE,10,surround,station_exit,side,5,5
7415,one_line,furthest,FALSE,1,TRUE,FALSE,10,surround,station_exit,side,10,5
7416,one_line,furthest,FALSE,1,FALSE,TRUE,10,furthest,metro_platform,main,3,5
7417,one_line,furthest,FALSE,1,FALSE,TRUE,10,furthest,metro_platform,main,5,5
7418,one_line,furthest,FALSE,1,FALSE,TRUE,10,furthest,metro_platform,main,10,5
7419,one_line,furthest,FALSE,1,FALSE,TRUE,10,furthest,metro_platform,side,3,5
7420,one_line,furthest,FALSE,1,FALSE,TRUE,10,furthest,metro_platform,side,5,5
7421,one_line,furthest,FALSE,1,FALSE,TRUE,10,furthest,metro_platform,side,10,5
7422,one_line,furthest,FALSE,1,FALSE,TRUE,10,furthest,station_exit,main,3,5
7423,one_line,furthest,FALSE,1,FALSE,TRUE,10,furthest,station_exit,main,5,5
7424,one_line,furthest,FALSE,1,FALSE,TRUE,10,furthest,station_exit,main,10,5
7425,one_line,furthest,FALSE,1,FALSE,TRUE,10,furthest,station_exit,side,3,5
7426,one_line,furthest,FALSE,1,FALSE,TRUE,10,furthest,station_exit,side,5,5
7427,one_line,furthest,FALSE,1,FALSE,TRUE,10,furthest,station_exit,side,10,5
7428,one_line,furthest,FALSE,1,FALSE,TRUE,10,largest,metro_platform,main,3,5
7429,one_line,furthest,FALSE,1,FALSE,TRUE,10,largest,metro_platform,main,5,5
7430,one_line,furthest,FALSE,1,FALSE,TRUE,10,largest,metro_platform,main,10,5
7431,one_line,furthest,FALSE,1,FALSE,TRUE,10,largest,metro_platform,side,3,5
7432,one_line,furthest,FALSE,1,FALSE,TRUE,10,largest,metro_platform,side,5,5
7433,one_line,furthest,FALSE,1,FALSE,TRUE,10,largest,metro_platform,side,10,5
7434,one_line,furthest,FALSE,1,FALSE,TRUE,10,largest,station_exit,main,3,5
7435,one_line,furthest,FALSE,1,FALSE,TRUE,10,largest,station_exit,main,5,5
7436,one_line,furthest,FALSE,1,FALSE,TRUE,10,largest,station_exit,main,10,5
7437,one_line,furthest,FALSE,1,FALSE,TRUE,10,largest,station_exit,side,3,5
