scenario,crim_pos,crim_strat,crim_bounded_rat,crim_max_diverge,pol_strat,pol_guarding,Police_entrance,units,P_multiple_at_station
3272,end,furthest,True,3,furthest,station_exit,side,5,10
3273,end,furthest,True,3,furthest,station_exit,side,10,2
3274,end,furthest,True,3,furthest,station_exit,side,10,5
3275,end,furthest,True,3,furthest,station_exit,side,10,10
3276,end,furthest,True,3,largest,metro_platform,main,3,2
3277,end,furthest,True,3,largest,metro_platform,main,3,5
3278,end,furthest,True,3,largest,metro_platform,main,3,10
3279,end,furthest,True,3,largest,metro_platform,main,5,2
3280,end,furthest,True,3,largest,metro_platform,main,5,5
3281,end,furthest,True,3,largest,metro_platform,main,5,10
3282,end,furthest,True,3,largest,metro_platform,main,10,2
3283,end,furthest,True,3,largest,metro_platform,main,10,5
3284,end,furthest,True,3,largest,metro_platform,main,10,10
3285,end,furthest,True,3,largest,metro_platform,side,3,2
3286,end,furthest,True,3,largest,metro_platform,side,3,5
3287,end,furthest,True,3,largest,metro_platform,side,3,10
3288,end,furthest,True,3,largest,metro_platform,side,5,2
3289,end,furthest,True,3,largest,metro_platform,side,5,5
3290,end,furthest,True,3,largest,metro_platform,side,5,10
3291,end,furthest,True,3,largest,metro_platform,side,10,2
3292,end,furthest,True,3,largest,metro_platform,side,10,5
3293,end,furthest,True,3,largest,metro_platform,side,10,10
3294,end,furthest,True,3,largest,station_exit,main,3,2
3295,end,furthest,True,3,largest,station_exit,main,3,5
3296,end,furthest,True,3,largest,station_exit,main,3,10
3297,end,furthest,True,3,largest,station_exit,main,5,2
3298,end,furthest,True,3,largest,station_exit,main,5,5
3299,end,furthest,True,3,largest,station_exit,main,5,10
3300,end,furthest,True,3,largest,station_exit,main,10,2
3301,end,furthest,True,3,largest,station_exit,main,10,5
3302,end,furthest,True,3,largest,station_exit,main,10,10
3303,end,furthest,True,3,largest,station_exit,side,3,2
3304,end,furthest,True,3,largest,station_exit,side,3,5
3305,end,furthest,True,3,largest,station_exit,side,3,10
3306,end,furthest,True,3,largest,station_exit,side,5,2
3307,end,furthest,True,3,largest,station_exit,side,5,5
3308,end,furthest,True,3,largest,station_exit,side,5,10
3309,end,furthest,True,3,largest,station_exit,side,10,2
3310,end,furthest,True,3,largest,station_exit,side,10,5
3311,end,furthest,True,3,largest,station_exit,side,10,10
3312,end,furthest,True,3,surround,metro_platform,main,3,2
3313,end,furthest,True,3,surround,metro_platform,main,3,5
3314,end,furthest,True,3,surround,metro_platform,main,3,10
3315,end,furthest,True,3,surround,metro_platform,main,5,2
3316,end,furthest,True,3,surround,metro_platform,main,5,5
3317,end,furthest,True,3,surround,metro_platform,main,5,10
3318,end,furthest,True,3,surround,metro_platform,main,10,2
3319,end,furthest,True,3,surround,metro_platform,main,10,5
3320,end,furthest,True,3,surround,metro_platform,main,10,10
3321,end,furthest,True,3,surround,metro_platform,side,3,2
3322,end,furthest,True,3,surround,metro_platform,side,3,5
3323,end,furthest,True,3,surround,metro_platform,side,3,10
3324,end,furthest,True,3,surround,metro_platform,side,5,2
3325,end,furthest,True,3,surround,metro_platform,side,5,5
3326,end,furthest,True,3,surround,metro_platform,side,5,10
3327,end,furthest,True,3,surround,metro_platform,side,10,2
3328,end,furthest,True,3,surround,metro_platform,side,10,5
3329,end,furthest,True,3,surround,metro_platform,side,10,10
3330,end,furthest,True,3,surround,station_exit,main,3,2
3331,end,furthest,True,3,surround,station_exit,main,3,5
3332,end,furthest,True,3,surround,station_exit,main,3,10
3333,end,furthest,True,3,surround,station_exit,main,5,2
3334,end,furthest,True,3,surround,station_exit,main,5,5
3335,end,furthest,True,3,surround,station_exit,main,5,10
3336,end,furthest,True,3,surround,station_exit,main,10,2
3337,end,furthest,True,3,surround,station_exit,main,10,5
3338,end,furthest,True,3,surround,station_exit,main,10,10
3339,end,furthest,True,3,surround,station_exit,side,3,2
3340,end,furthest,True,3,surround,station_exit,side,3,5
3341,end,furthest,True,3,surround,station_exit,side,3,10
3342,end,furthest,True,3,surround,station_exit,side,5,2
3343,end,furthest,True,3,surround,station_exit,side,5,5
3344,end,furthest,True,3,surround,station_exit,side,5,10
3345,end,furthest,True,3,surround,station_exit,side,10,2
3346,end,furthest,True,3,surround,station_exit,side,10,5
3347,end,furthest,True,3,surround,station_exit,side,10,10
3348,end,furthest,True,6,furthest,metro_platform,main,3,2
3349,end,furthest,True,6,furthest,metro_platform,main,3,5
3350,end,furthest,True,6,furthest,metro_platform,main,3,10
3351,end,furthest,True,6,furthest,metro_platform,main,5,2
3352,end,furthest,True,6,furthest,metro_platform,main,5,5
3353,end,furthest,True,6,furthest,metro_platform,main,5,10
3354,end,furthest,True,6,furthest,metro_platform,main,10,2
3355,end,furthest,True,6,furthest,metro_platform,main,10,5
3356,end,furthest,True,6,furthest,metro_platform,main,10,10
3357,end,furthest,True,6,furthest,metro_platform,side,3,2
3358,end,furthest,True,6,furthest,metro_platform,side,3,5
3359,end,furthest,True,6,furthest,metro_platform,side,3,10
3360,end,furthest,True,6,furthest,metro_platform,side,5,2
3361,end,furthest,True,6,furthest,metro_platform,side,5,5
3362,end,furthest,True,6,furthest,metro_platform,side,5,10
3363,end,furthest,True,6,furthest,metro_platform,side,10,2
3364,end,furthest,True,6,furthest,metro_platform,side,10,5
3365,end,furthest,True,6,furthest,metro_platform,side,10,10
3366,end,furthest,True,6,furthest,station_exit,main,3,2
3367,end,furthest,True,6,furthest,station_exit,main,3,5
3368,end,furthest,True,6,furthest,station_exit,main,3,10
3369,end,furthest,True,6,furthest,station_exit,main,5,2
3370,end,furthest,True,6,furthest,station_exit,main,5,5
3371,end,furthest,True,6,furthest,station_exit,main,5,10
3372,end,furthest,True,6,furthest,station_exit,main,10,2
3373,end,furthest,True,6,furthest,station_exit,main,10,5
3374,end,furthest,True,6,furthest,station_exit,main,10,10
3375,end,furthest,True,6,furthest,station_exit,side,3,2
3376,end,furthest,True,6,furthest,station_exit,side,3,5
3377,end,furthest,True,6,furthest,station_exit,side,3,10
3378,end,furthest,True,6,furthest,station_exit,side,5,2
3379,end,furthest,True,6,furthest,station_exit,side,5,5
3380,end,furthest,True,6,furthest,station_exit,side,5,10
3381,end,furthest,True,6,furthest,station_exit,side,10,2
3382,end,furthest,True,6,furthest,station_exit,side,10,5
3383,end,furthest,True,6,furthest,station_exit,side,10,10
3384,end,furthest,True,6,largest,metro_platform,main,3,2
3385,end,furthest,True,6,largest,metro_platform,main,3,5
3386,end,furthest,True,6,largest,metro_platform,main,3,10
3387,end,furthest,True,6,largest,metro_platform,main,5,2
3388,end,furthest,True,6,largest,metro_platform,main,5,5
3389,end,furthest,True,6,largest,metro_platform,main,5,10
3390,end,furthest,True,6,largest,metro_platform,main,10,2
3391,end,furthest,True,6,largest,metro_platform,main,10,5
3392,end,furthest,True,6,largest,metro_platform,main,10,10
3393,end,furthest,True,6,largest,metro_platform,side,3,2
3394,end,furthest,True,6,largest,metro_platform,side,3,5
3395,end,furthest,True,6,largest,metro_platform,side,3,10
3396,end,furthest,True,6,largest,metro_platform,side,5,2
3397,end,furthest,True,6,largest,metro_platform,side,5,5
3398,end,furthest,True,6,largest,metro_platform,side,5,10
3399,end,furthest,True,6,largest,metro_platform,side,10,2
3400,end,furthest,True,6,largest,metro_platform,side,10,5
3401,end,furthest,True,6,largest,metro_platform,side,10,10
3402,end,furthest,True,6,largest,station_exit,main,3,2
3403,end,furthest,True,6,largest,station_exit,main,3,5
3404,end,furthest,True,6,largest,station_exit,main,3,10
3405,end,furthest,True,6,largest,station_exit,main,5,2
3406,end,furthest,True,6,largest,station_exit,main,5,5
3407,end,furthest,True,6,largest,station_exit,main,5,10
3408,end,furthest,True,6,largest,station_exit,main,10,2
3409,end,furthest,True,6,largest,station_exit,main,10,5
3410,end,furthest,True,6,largest,station_exit,main,10,10
3411,end,furthest,True,6,largest,station_exit,side,3,2
3412,end,furthest,True,6,largest,station_exit,side,3,5
3413,end,furthest,True,6,largest,station_exit,side,3,10
3414,end,furthest,True,6,largest,station_exit,side,5,2
3415,end,furthest,True,6,largest,station_exit,side,5,5
3416,end,furthest,True,6,largest,station_exit,side,5,10
3417,end,furthest,True,6,largest,station_exit,side,10,2
3418,end,furthest,True,6,largest,station_exit,side,10,5
3419,end,furthest,True,6,largest,station_exit,side,10,10
3420,end,furthest,True,6,surround,metro_platform,main,3,2
3421,end,furthest,True,6,surround,metro_platform,main,3,5
3422,end,furthest,True,6,surround,metro_platform,main,3,10
3423,end,furthest,True,6,surround,metro_platform,main,5,2
3424,end,furthest,True,6,surround,metro_platform,main,5,5
3425,end,furthest,True,6,surround,metro_platform,main,5,10
3426,end,furthest,True,6,surround,metro_platform,main,10,2
3427,end,furthest,True,6,surround,metro_platform,main,10,5
3428,end,furthest,True,6,surround,metro_platform,main,10,10
3429,end,furthest,True,6,surround,metro_platform,side,3,2
3430,end,furthest,True,6,surround,metro_platform,side,3,5
3431,end,furthest,True,6,surround,metro_platform,side,3,10
3432,end,furthest,True,6,surround,metro_platform,side,5,2
3433,end,furthest,True,6,surround,metro_platform,side,5,5
3434,end,furthest,True,6,surround,metro_platform,side,5,10
3435,end,furthest,True,6,surround,metro_platform,side,10,2
3436,end,furthest,True,6,surround,metro_platform,side,10,5
3437,end,furthest,True,6,surround,metro_platform,side,10,10
3438,end,furthest,True,6,surround,station_exit,main,3,2
3439,end,furthest,True,6,surround,station_exit,main,3,5
3440,end,furthest,True,6,surround,station_exit,main,3,10
3441,end,furthest,True,6,surround,station_exit,main,5,2
3442,end,furthest,True,6,surround,station_exit,main,5,5
3443,end,furthest,True,6,surround,station_exit,main,5,10
3444,end,furthest,True,6,surround,station_exit,main,10,2
3445,end,furthest,True,6,surround,station_exit,main,10,5
3446,end,furthest,True,6,surround,station_exit,main,10,10
3447,end,furthest,True,6,surround,station_exit,side,3,2
3448,end,furthest,True,6,surround,station_exit,side,3,5
3449,end,furthest,True,6,surround,station_exit,side,3,10
3450,end,furthest,True,6,surround,station_exit,side,5,2
3451,end,furthest,True,6,surround,station_exit,side,5,5
3452,end,furthest,True,6,surround,station_exit,side,5,10
3453,end,furthest,True,6,surround,station_exit,side,10,2
3454,end,furthest,True,6,surround,station_exit,side,10,5
3455,end,furthest,True,6,surround,station_exit,side,10,10
3456,end,furthest,True,10,furthest,metro_platform,main,3,2
3457,end,furthest,True,10,furthest,metro_platform,main,3,5
3458,end,furthest,True,10,furthest,metro_platform,main,3,10
3459,end,furthest,True,10,furthest,metro_platform,main,5,2
3460,end,furthest,True,10,furthest,metro_platform,main,5,5
3461,end,furthest,True,10,furthest,metro_platform,main,5,10
3462,end,furthest,True,10,furthest,metro_platform,main,10,2
3463,end,furthest,True,10,furthest,metro_platform,main,10,5
3464,end,furthest,True,10,furthest,metro_platform,main,10,10
3465,end,furthest,True,10,furthest,metro_platform,side,3,2
3466,end,furthest,True,10,furthest,metro_platform,side,3,5
3467,end,furthest,True,10,furthest,metro_platform,side,3,10
3468,end,furthest,True,10,furthest,metro_platform,side,5,2
3469,end,furthest,True,10,furthest,metro_platform,side,5,5
3470,end,furthest,True,10,furthest,metro_platform,side,5,10
3471,end,furthest,True,10,furthest,metro_platform,side,10,2
3472,end,furthest,True,10,furthest,metro_platform,side,10,5
3473,end,furthest,True,10,furthest,metro_platform,side,10,10
3474,end,furthest,True,10,furthest,station_exit,main,3,2
3475,end,furthest,True,10,furthest,station_exit,main,3,5
3476,end,furthest,True,10,furthest,station_exit,main,3,10
3477,end,furthest,True,10,furthest,station_exit,main,5,2
3478,end,furthest,True,10,furthest,station_exit,main,5,5
3479,end,furthest,True,10,furthest,station_exit,main,5,10
3480,end,furthest,True,10,furthest,station_exit,main,10,2
3481,end,furthest,True,10,furthest,station_exit,main,10,5
3482,end,furthest,True,10,furthest,station_exit,main,10,10
3483,end,furthest,True,10,furthest,station_exit,side,3,2
3484,end,furthest,True,10,furthest,station_exit,side,3,5
3485,end,furthest,True,10,furthest,station_exit,side,3,10
3486,end,furthest,True,10,furthest,station_exit,side,5,2
3487,end,furthest,True,10,furthest,station_exit,side,5,5
3488,end,furthest,True,10,furthest,station_exit,side,5,10
3489,end,furthest,True,10,furthest,station_exit,side,10,2
3490,end,furthest,True,10,furthest,station_exit,side,10,5
3491,end,furthest,True,10,furthest,station_exit,side,10,10
3492,end,furthest,True,10,largest,metro_platform,main,3,2
3493,end,furthest,True,10,largest,metro_platform,main,3,5
3494,end,furthest,True,10,largest,metro_platform,main,3,10
3495,end,furthest,True,10,largest,metro_platform,main,5,2
3496,end,furthest,True,10,largest,metro_platform,main,5,5
3497,end,furthest,True,10,largest,metro_platform,main,5,10
3498,end,furthest,True,10,largest,metro_platform,main,10,2
3499,end,furthest,True,10,largest,metro_platform,main,10,5
3500,end,furthest,True,10,largest,metro_platform,main,10,10
3501,end,furthest,True,10,largest,metro_platform,side,3,2
3502,end,furthest,True,10,largest,metro_platform,side,3,5
3503,end,furthest,True,10,largest,metro_platform,side,3,10
3504,end,furthest,True,10,largest,metro_platform,side,5,2
3505,end,furthest,True,10,largest,metro_platform,side,5,5
3506,end,furthest,True,10,largest,metro_platform,side,5,10
3507,end,furthest,True,10,largest,metro_platform,side,10,2
3508,end,furthest,True,10,largest,metro_platform,side,10,5
3509,end,furthest,True,10,largest,metro_platform,side,10,10
3510,end,furthest,True,10,largest,station_exit,main,3,2
3511,end,furthest,True,10,largest,station_exit,main,3,5
3512,end,furthest,True,10,largest,station_exit,main,3,10
3513,end,furthest,True,10,largest,station_exit,main,5,2
3514,end,furthest,True,10,largest,station_exit,main,5,5
3515,end,furthest,True,10,largest,station_exit,main,5,10
3516,end,furthest,True,10,largest,station_exit,main,10,2
3517,end,furthest,True,10,largest,station_exit,main,10,5
3518,end,furthest,True,10,largest,station_exit,main,10,10
3519,end,furthest,True,10,largest,station_exit,side,3,2
3520,end,furthest,True,10,largest,station_exit,side,3,5
3521,end,furthest,True,10,largest,station_exit,side,3,10
3522,end,furthest,True,10,largest,station_exit,side,5,2
3523,end,furthest,True,10,largest,station_exit,side,5,5
3524,end,furthest,True,10,largest,station_exit,side,5,10
3525,end,furthest,True,10,largest,station_exit,side,10,2
3526,end,furthest,True,10,largest,station_exit,side,10,5
3527,end,furthest,True,10,largest,station_exit,side,10,10
3528,end,furthest,True,10,surround,metro_platform,main,3,2
3529,end,furthest,True,10,surround,metro_platform,main,3,5
3530,end,furthest,True,10,surround,metro_platform,main,3,10
3531,end,furthest,True,10,surround,metro_platform,main,5,2
3532,end,furthest,True,10,surround,metro_platform,main,5,5
